Ticker,Year,NET_INCOME,SALES_REV_TURN,CF_FREE_CASH_FLOW,TOT_STK_AWARDS_GIVEN_TO_EXECS,TOT_TOP_3_HIGHEST_STK_AW_AMT,2ND_HIGHEST_STK_AWARDS_AMT,2ND_HIGHEST_ALL_OTH_COMP_AMT_AW,3RD_HIGHEST_ALL_OTH_COMP_AMT_AW,2ND_HIGHEST_TOT_COMP_AMT_AW,SUSTAINALYTICS_SOCIAL_PERCENTILE,SUSTAINALYTICS_ENVIRONMENT_PCT,GICS Sector,State,
BEN,2015,496.62,1941.34,491.86,19643750,16843750,4075000,6325000,3735532,6852356,19.70510458,73.33021764,Financials, California,
FCX,2015,-3017.6,4044.8,-763,9861533,7052662.5,2350887.5,7982329.5,5958945,9346913,72.23453086,27.34028323,Materials, Arizona,
GPS,2015,256.25,4030,259.5,7539875,5165542,1509987,3535579,3517907,4535579,89.48115622,78.57644871,Consumer Discretionary, California,
GRMN,2015,114.057,705.068,49.96875,2747921,1986586,389943,756735,421423,1303284,31.69230769,28.61538462,Consumer Discretionary, Switzerland,
IT,2015,46.9558,549.407,71.5266,8347776.5,6908017,1089507,1982284.5,1515416.5,2357641.5,27.45098039,42.15686275,Information Technology, Connecticut,
GD,2015,747.4,8028.6,378,11813663.5,9295825,1352293.5,3317880.5,2975366.5,4753433,17.21893491,29.95266272,Industrials, Virginia,
GE,2015,-194.8,29717.2,4377.8,11744029.5,9241203.5,2788121,18298479,12717678.5,25327229,89.72623867,75.44245228,Industrials, Massachusetts,
GGP,2015,332.8092,615.4208,-33.676,21625000,19875000,1250000,2045542,1915375,2795542,57.16297184,55.36281137,Real Estate, Illinois,
GIS,2015,371.525,4320.625,536.825,8831447,6796271,1815220,4397970,4034563,5070987,69.22727833,85.83658596,Consumer Staples, Minnesota,
GM,2015,2334.8,38394.6,996.4,32106083.5,23252539.5,5979451,9615821,8298976,10638927,58.74125874,32.16783217,Consumer Discretionary, Michigan,
GPC,2015,174.2462,3820.4996,243.351,2921773,2400223.5,639197.5,2173488.5,1660415,2754564,10.31545702,37.2012084,Consumer Discretionary, Georgia,
GILD,2015,4319,7990.6,4487.0432,18294209.5,13722979,3172338.5,7152372,5916190,8268898,76.95667069,15.32207679,Health Care, California,
GS,2015,1649.8,9613.8,-914.6,54354321,42287404,13202106,13557865.5,12313358.5,21824012.5,81.33453987,96.13836863,Financials, New York,
GT,2015,487.2,4159.8,338.8,4013676,3225603,1121576,4206730.5,3511409,4851646.5,76.73611111,53.99305556,Consumer Discretionary, Ohio,
GWW,2015,183.567,2496.8686,162.4056,7561094,5706196,1818157.5,3176502,2902267,3869252,59.91255122,74.83892919,Industrials, Illinois,
HAL,2015,46,6480.6,174.4,13547405.5,10700985.5,3350632.5,8375577,7484684,9320577,79.59072978,64.90138067,Energy, Texas,
HBI,2015,99.78225,1461.147,28.52375,11630204,9550106,2099936,3916328,2436300,4666328,38.0952381,48.85912698,Consumer Discretionary, North Carolina,
HOG,2015,165.3364,1439.1118,181.59,4290836.5,3505991,1070664,4902515,2417011.5,5798865,39.51048951,0.34965035,Consumer Discretionary, Wisconsin,
HRS,2015,89.25,1434.75,176.75,5884511,4107004,1161864,2559555,2073206,3022339,33.2606711,6.728395941,Information Technology, Florida,
HIG,2015,412.8,4598.8,675.2,5825776.5,4623559,1639340,5219605,3010985,6082105,63.54217586,85.99510265,Financials, Connecticut,
HAS,2015,112.9595,1111.87725,107.336,5498827,4646463,901101,2229478,1971750,2927941,83.69230769,46.15384615,Consumer Discretionary, Rhode Island,
HCA,2015,531.2,9862.8,658.4,4130704,3468688,810280,6722953.5,3661338.5,7645852.5,42.05949329,54.04023895,Health Care, Tennessee,
HCP,2015,-72.5304,599.935,-56.8034,11884304.5,9636711.5,1684543,3861082.5,2436777,4294497.5,92.87899441,70.39618111,Real Estate, California,
HP,2015,87.2858,729.9098,98.171,2240417,1768931,440512,879976,842573,1321226,18.22485207,5.872781065,Energy, Oklahoma[7],
HSIC,2015,119.7645,2657.42975,128.78925,9500000,6600000,1600000,2449145,2411097,3153837,58.01670008,37.14234538,Health Care, New York,
HSY,2015,145.9928,1879.3306,244.4104,7221026.5,5966905.5,1574354.5,3429984,2735176,3992368.5,67.54222787,84.04406367,Consumer Staples, Pennsylvania,
HES,2015,-612.8,1838.6,-558.8,16531258.5,13491208.5,4061193,8665219,4611981,9799969,77.88316714,80.96642454,Energy, New York,
HLT,2015,312.4,2820,289.8,11193667.5,8364954.5,1627238,2856352.5,2715887,3562301,44.49931336,90.61097962,Consumer Discretionary, Virginia,
HOLX,2015,46.825,686.85,167.1,9362365,7837393,1237479,2495159,2335513,2945159,8.55947106,1.342806778,Health Care, Massachusetts,
HD,2015,1729.25,21675.25,1958.75,15917859,9597702,2380206,8871833,4964810,9858833,47.32685442,93.67609792,Consumer Discretionary, Georgia,
HON,2015,1144.8,9769.4,1151.2,5338765,4091390,1297270,8529731.5,7759292.5,10784447,30.56804734,18.98224852,Industrials, New Jersey,
HRL,2015,171.522,2315.96575,211.98225,0,0,0,3110921,2627296,3592871,80.04830646,57.58786096,Consumer Staples, Minnesota,
HST,2015,162.4,1334,122.4,9328592,7445900,1656536,2573621,2280362.5,3096346,69.10706603,74.62381484,Real Estate, Maryland,
HPQ,2015,1138.5,12865.75,721.75,18138894,14852351,3793332,15635488,6467632,17135546,77.56861182,96.94976853,Information Technology, California,
HUM,2015,284.2,13323.4,74.2,11493691,8331182.5,2099957.5,3022703.5,2456139,3855294,67.36870823,74.00536151,Health Care, Kentucky,
HBAN,2015,171.3142,778.8308,234.5074,8718684,6444968,1578741,2778417.5,2048817.5,3505821.5,51.29573459,24.17019923,Financials, Ohio,
ITW,2015,469.8,3381.8,476.8,5474757,4566544,999985.5,4762874.5,2749857.5,5487109.5,68.61918008,40.45749143,Industrials, Illinois,
IR,2015,184.02,3308.24,206.32,13674035.5,10687307.5,1598223.5,3834227.5,3262923,4500477.5,80.77208514,90.99267393,Industrials, Ireland,
INTC,2015,2855,13838.75,2923,28200900,20137000,5752300,7958100,6319300,8808100,100,94.71288385,Information Technology, California,
ICE,2015,312.4,827.6,297.2,12968626.5,10947599,3307368.5,6059940,4353163,6809940,32.13342158,75.32183173,Financials, Georgia,
IBM,2015,3734.8,21171.2,3757.6,45514413.5,30326520.5,9487804.5,11769650,10846911.5,12559650,98.92213019,99.46444686,Information Technology, New York,
INCY,2015,-6.0826,175.5448,20.454,14810203.5,13891551.5,610586.5,2247859,1892864,2503484,15.51463773,15.04960534,Health Care, Delaware,
IP,2015,214.4,5661.6,366.4,20430547.5,14903670.5,2492297,4967297,4545093,5588547,45.84493561,33.84528368,Materials, Tennessee,
IPG,2015,152.7,1964.18,310.2,11236128.5,10148797,1812268,4480024.5,3818728.5,5480024.5,71.73007143,59.98242654,Consumer Discretionary, New York,
IFF,2015,101.8764,755.8542,104.362,10081101.5,7228864.5,2043743,3057086,2532029.5,3568336,42.69914067,60.44402752,Materials, New York,
INTU,2015,104.5,1073.25,287.25,31094446,22149260,5925247,8652550,8335174,9302550,80.55348614,80.766009,Information Technology, California,
ISRG,2015,147.12,597.82,170.84,7024071.5,4261482.5,1334593.5,2307487.5,2250097.5,2783641.5,17.26502508,1.342806778,Health Care, California,
IVZ,2015,247.58,1279.92,213.1,22976018.5,17937073,4527182,7204852.5,5247724.5,7742663.5,61.0392823,39.6077529,Financials, Georgia,
IQV,2015,95.2122,1429.7954,125.997,2125527,2025535,374739,2333591.5,2062204,2948817.5,83.07355836,57.63284408,Health Care, North Carolina,
IRM,2015,27.198,757.1908,67.6138,6458465.5,5080972.5,1026690,1791777.5,1522987.5,2286308,69.78100247,68.06377383,Real Estate, Massachusetts,
JEC,2015,67.63066667,2975.942333,95.26766667,18263906,16643206,5817500,6059873,4729802,6059873,40.77860124,32.17054264,Industrials, California,
JBHT,2015,107.5084,1559.4314,19.971,10046390.5,7103325,1723025,1801065.5,1541388.5,2264488.5,10.17317581,47.74011591,Industrials, Arkansas,
SJM,2015,95.75,1729.2,246.575,8373500,6495000,1370000,4797610,3650571,4898870,42.64295092,63.11615666,Consumer Staples, Ohio,
JCI,2015,280.5,4591,106,7846818,6356823,1749996,3294620,1592021,3920163,65.22220657,52.6392411,Industrials, Ireland,
JPM,2015,5874.6,25195.4,20442.4,47504602,33617102,9750000,9779010,9181408.5,17309077.5,73.96859691,89.55713475,Financials, New York,
JNPR,2015,-27.18,1191.88,184.22,30877117,24012994,4916241,5735818,4093015,6497797,79.78316831,84.51946414,Information Technology, California,
KSU,2015,124.9,612.26,6.8,6752554.5,5599998.5,1230711.5,1938671,1314377.5,2564964,42.34587009,16.35092607,Industrials, Missouri,
K,2015,90.5,3474.25,242.25,3988890,3334885,448615,4168877,3382611,4887715,74.46739742,91.48960444,Consumer Staples, Michigan,
KEY,2015,233.8,1127.6,373.4,7473680,6404951,1657485.5,2959058,2201204,3398289,51.25755918,50.96652758,Financials, Ohio,
KMB,2015,186,4683.8,306.2,15493711.5,10356210,1956206.5,3379635.5,3147966,4180260.5,83.73240794,78.476319,Consumer Staples, Texas,
KIM,2015,189.379,286.2562,-67.9586,6332181,5192306,1409047,2402046.5,2229953.5,3210218.5,48.8215971,55.60483616,Real Estate, New York,
KMI,2015,75.8,3670.8,-754.5,1750030,1750030,0,1234974.5,1149308.5,1634885.5,79.67986315,13.52451312,Energy, Texas,
KLAC,2015,110.2058,704.8074,163.4922,11811787,10500958,2098759,2621100,2549530,3109562,50.12010908,57.79179658,Information Technology, California,
KSS,2015,186.5,4788.5,207.25,10969962,8859932,1749998,3237566,2167636,3392099,83.58250318,70.29498415,Consumer Discretionary, Wisconsin,
KR,2015,499.5,27218,326,13574331,8853646,3121392,7977625,5151565,9343548,37.91384038,38.9143455,Consumer Staples, Ohio,
LB,2015,295.20325,2956.92125,236.25,20756819,16831777,3397860,9470866,5160965,10912866,85.3724128,87.04157616,Consumer Discretionary, Ohio,
LH,2015,111.44,2038.56,178.8,16014707,14486426.5,3889537.5,4722894.5,3555181,5361831.5,10.57445306,1.342806778,Health Care, North Carolina,
LRCX,2015,212.30375,1475.07,263.50425,14774009,11481385,3032808,5447141,4404000,6051572,66.59873742,45.22318932,Information Technology, California,
LEG,2015,69.14,974.1,78.2,9284067.5,7524904.5,2323809,3919009,2109258.5,4737663,20,12,Consumer Discretionary, Missouri,
LEN,2015,200.7235,2368.502,-127.75025,14675500,11784500,4263000,15213650,13641275,16013650,36.98224852,0,Consumer Discretionary, Florida,
LUK,2015,54.9804,2673.3512,-182.1182,875000,875000,0,3566334.5,1127455,4935216.5,38.13669963,20.35760752,Consumer Defensive,New York,
LLY,2015,567.38,5016,586.1,19588750,15686000,3581500,5802459,4684869.5,6834909,81.1934571,85.75270131,Health Care, Indiana,
LNC,2015,300.4,3451.8,734.8,10364664.5,8546274.5,1194210,3004098,2886815,3596896.5,28.64859293,45.27197472,Financials, Pennsylvania,
LKQ,2015,100.7384,1775.3528,79.1856,7547949.5,5478172.5,1413057.5,2446455.5,1974428.5,3148921.5,12.72542007,67.06401518,Consumer Discretionary, Illinois,
LMT,2015,901.8,11172.8,714.4,18713576.5,14566501.5,3228237,10022850.5,7983966.5,10933724,69.72781065,83.38461538,Industrials, Maryland,
L,2015,93.6,3387.2,345.6,0,0,0,5486364,5000395.5,6461364,18.66748779,1.064837094,Financials, New York,
LOW,2015,746.25,14594.25,913.5,11927850,9422930,2055900,4505406,3369474,5285406,72.12309315,69.2447195,Consumer Discretionary, North Carolina,
LYB,2015,1053.8,8605,1203,13901118.5,13252176,3063223.5,5666910,3337819.5,6396387,51.98735321,19.83068121,Materials, Netherlands,
MTB,2015,271.4432,1240.8272,392.4484,6687923.5,4525282.5,1675105,2083526.5,1419470,3408526.5,20.47747753,27.86090023,Financials, New York,
MAC,2015,383.3566,322.2116,40.8664,25974392,21024635,5799886.5,5949015,2810188.5,6749015,36.70961863,62.682637,Real Estate, California,
M,2015,330.25,6893.5,333,8529080,6913548,1097357,3393312,2717448,4330812,93.18178414,74.76237735,Consumer Discretionary, Ohio,
MRO,2015,-255.6,1603.4,-455,10110611.5,8384680.5,1637605.5,4218497,3228267,4755997,52.06755782,58.57442524,Energy, Texas,
MPC,2015,730,16932,387,13991821,11443752.5,3185145.5,4503141.5,3765012,4844510,56.88656102,60.60817543,Energy, Ohio,
MAR,2015,211.2,3609,251,10515629.5,9315939.5,1988899.5,3632757,3185781.5,4326788,71.80653897,71.65880545,Consumer Discretionary, Maryland,
MMC,2015,378.6,3227.8,491.6,8187737,7075158,1400074,5884949.5,4704605,6828699.5,32.12689376,48.64897985,Financials, New York,
MLM,2015,70.5616,879.183,69.3706,7204194.5,5519650.5,1348687.5,2078248,1797258,2959637,6.813186813,6.813186813,Materials, North Carolina,
MAS,2015,91,1761.6,180.4,4974227.5,4065690.5,992550.5,3611199,2587317.5,4349770,29.86013986,33.70629371,Industrials, Michigan,
MA,2015,921.8,2416.6,914.2,8812542.5,7562526.5,1512540,4298557,3860551.5,4919390.5,71.5651591,63.55452241,Information Technology, New York,
MAT,2015,103.8712,1539.3138,284.9838,8685706,6195602,1808177,3785246,3646939,4597753,76.61538462,52.92307692,Consumer Discretionary, California,
MKC,2015,100.4,1074.075,115.4,1750000,1625000,375000,2363735,2138642,2930593,30.84008107,66.00778793,Consumer Staples, Maryland,
MCD,2015,1125.36,6397.04,1092.44,6986874.5,5315261,1147524,2746264,2511960,3440693.5,28.16864506,75.86459507,Consumer Discretionary, Illinois,
MCK,2015,486.2,47123,591.8,16546964,12897839,3992986,18058274,4039993,19123274,47.95429884,41.35939635,Health Care, California,
MDT,2015,579,6488.5,1241.75,10201184,8417168,3500062,13700005,11060010,14528967,77.70628125,92.3121807,Health Care, Ireland,
MRK,2015,2351.6,9996,1946.2,27654706,20751363.5,5315362.5,8445732.5,7948813,10531887.5,96.36999258,84.58672953,Health Care, New Jersey,
MET,2015,1378.8,16092.4,3895.6,14535847.5,10476698,2151498.5,5559439,4945464,6296939,34.72728916,56.46925171,Financials, New York,
MTD,2015,94.7984,618.575,91.4112,0,0,0,1582284.5,975025.5,1982608,10.45974876,63.25938723,Health Care, Ohio,
MGM,2015,-157.9966,2315.1228,-121.6932,11357516.5,8575011.5,1950008,4399624,3868644,6049624,49.81913145,56.66107139,Consumer Discretionary, Nevada,
KORS,2015,211.1855,1148.596,186.4945,14894857,12749899,4874942,12582557,3000015,15082557,28.42897843,6.196581197,Consumer Discretionary, New York,
MCHP,2015,88.4472,537.5208,151.5432,6857325,5683492,1441457,1653237,906074,1968736,52.82526927,20.77277104,Information Technology, Arizona,
MU,2015,525.5,3742.25,98.5,17672910,11824402,3376142,4716430,3460653,5499507,57.23027814,28.98518047,Information Technology, Idaho,
MSFT,2015,3732,23308.4,5442.2,43050573,32126132,10180626,10199391,9195414,14533595,80.70324347,93.1142985,Information Technology, Washington,
MHK,2015,152.434,2004.6018,118.8072,10225747.5,7655703,2696013.5,3790411.5,2406474,4737156,48.61538462,43.69230769,Consumer Discretionary, New York,
TAP,2015,90.72,908.26,118.28,6066741,5167258,1229634,2576990,1941308.5,3109197.5,80.98307493,72.32126767,Consumer Staples, Colorado,
MDLZ,2015,1553.4,7693.2,822.8,25267436,18089322,4763538,8567517.5,6891914,9823339.5,80.56406415,75.50043511,Consumer Staples, Illinois,
MON,2015,454.5,3587.5,544,7740241,6120146,1200066,3211296,2753201,4024896,21.5505061,14.41989206,Basic Materials,Missouri,
MNST,2015,134.413,665.6262,133.7816,166950,166950,0,6649579,1061449,7649579,1.168182629,1.961833423,Consumer Staples, California,
MCO,2015,235.52,872.4,271.12,4743837.5,4233551,840885,3331844.5,2678285.5,3931844.5,36.41095975,61.62214631,Financials, New York,
MS,2015,899.4,9298.8,-2580,43371925,28778623.5,8984963.5,9824653.5,8558383,19036894,87.2865732,82.44140718,Financials, New York,
MOS,2015,272.22,2254.78,214.7,14508326.5,11249975.5,2750005.5,4969331,3709367.5,5781247.5,69.16707201,43.9348667,Materials, Minnesota,
MSI,2015,162.2,1503.6,18.8,3932072.5,3312747,663730,2276945,1816377,2895887.5,81.15018338,82.62981105,Information Technology, Illinois,
MYL,2015,207.36,2302.4,333.44,14945136.5,12450084.5,4590036,20937283,18736162.5,22047860,1.623931624,2.690126856,Health Care, Netherlands,
NDAQ,2015,103,521.4,165.4,19561340,16634827.5,5595719,7852175.5,3888573,8426418,55.41957972,71.14123184,Financials, New York,
NOV,2015,-34.8,4093.2,167.2,11041088.5,8459715,3126055,6584395.5,3128413,6912520.5,10.57692308,48.23964497,Energy, Texas,
NAVI,2015,251.4,1299.2,391.8,5163595,4407992,906122.5,1636777,1287416,2087161,1.239073257,23.56938679,Credit Services,Delaware,
NTAP,2015,98.95,1467.825,198.85,10645734,7785465,1855845,3536095,3236128,4016095,58.41038615,70.94013139,Information Technology, California,
NFLX,2015,41.2024,1652.8478,-199.1924,0,0,0,9472207,6075119.5,11414514.5,0,0,Information Technology, California,
NWL,2015,80.4,1488.34,122.28,15768257.5,13403018.5,2984411,4334172.5,2497287.5,4972172.5,53.23076923,41.84615385,Consumer Discretionary, Georgia,
NEM,2015,47,1781.8,198.6,18860643.5,14748348,4045219,5925929.5,5177969,6613951.5,66.62168241,38.19163293,Materials, Colorado,
NWSA,2015,5.2,2118.2,133.2,9726830,8167339,2067675,4067675,3438716,5067675,1.827068354,32.02778493,Consumer Discretionary, New York,
NWS,2015,5.2,2118.2,133.2,9726830,8167339,2067675,4067675,3438716,5067675,1.827068354,32.02778493,Consumer Discretionary, New York,
NEE,2015,727.2,4429.8,-419.8,15596448.5,12846665,3314420.5,5118207.5,3664578,5838907.5,69.62951324,29.03281493,Utilities, Florida,
NLSN,2015,146.2,1561,281.8,14080708.5,10279781.5,2798621,5003107.5,4198046.5,5977338.5,43.29805996,34.14902998,Industrials, New York,
NKE,2015,905,7834.75,769.5,6125166,4875078,750006,4297074,4017181,5232074,73.22954823,82.43793244,Consumer Discretionary, Oregon,
NI,2015,88.14,1268.58,45.76,8746183,6062725,1493509,2176924,1652802,3174590.5,51.27490882,44.2791707,Utilities, Indiana,
NBL,2015,-408,1052.6,-280,7078560.5,5310704.5,1425397.5,3520515,2180910.5,4207486.5,63.10517224,53.82879633,Energy, Texas,
JWN,2015,168.75,3571.75,336.75,4738278,3202152,906152,3763657,3368831,4505657,91.33754026,79.79308666,Consumer Discretionary, Washington,
NSC,2015,413.4,2676.2,70.6,10484660.5,7771193,1625795.5,6166447,4028007,6960197,46.67732893,61.87707441,Industrials, Virginia,
NTRS,2015,243.56,1205.32,188.02,13481451.5,9112630,2437570,4657439,3834472.5,6060861.5,96.86332324,88.63120004,Financials, Illinois,
NOC,2015,499.2,5926.8,581,23100290,16500156.5,3500072,7950951,6566211.5,8735277.5,80.40236686,43.60946746,Industrials, Virginia,
NCLH,2015,80.3056,1026.7914,-48.9464,5138157.5,5138157.5,0,3297753.5,1956394,3380493,14.07661521,27.57004002,Consumer Discretionary, Florida,
NRG,2015,-1252.6,3773.2,37.6,10663838.5,8059374,1267185.5,2254976,2095654,2899276.5,35.69550259,15.10351964,Utilities, New Jersey,
NUE,2015,113.6172,4288.6058,417.9044,8254289,5608533,1409590.5,2982020,2168838.5,3370231.5,43.92059553,30.52109181,Materials, North Carolina,
NVDA,2015,149.75,1215,251.25,13844280,10878245,2247920,2801130,2493349,5074904,66.74666641,82.77033724,Information Technology, California,
ORLY,2015,222.5788,1946.1704,205.2228,0,0,0,1873890.5,968692,2539756,12.6551694,8.429487179,Consumer Discretionary, Missouri,
OXY,2015,-2248.4,3357.4,-133.4,16441821,11401272,3403761,3933842,3303592.5,4935128,97.2534089,81.66980811,Energy, California,
OMC,2015,284.68,3865.9,667.66,15195000,13802500,2472500,4087386.5,2816025,5641846,49.41712655,46.705083,Consumer Discretionary, New York,
OKE,2015,67.9042,2121.5948,-68.205,5661128,3962943,849092.5,2261686,1140426,2758755,69.15487067,51.22542108,Energy, Oklahoma,
ORCL,2015,2299.25,9368.5,2895.25,115956250,85603750,27625625,52295128,52293670,53245128,95.84317606,95.61301268,Information Technology, California,
PCAR,2015,399.66,4846.84,184.82,4380940.5,3533280.5,685760,5582640,4098211,6456082,44.92974278,43.21496242,Industrials, Washington,
PKG,2015,107.08,1435.14,90.9514,7516515.5,5988143.5,2119253,5140229,2379334,5956448,28.57142857,64.28571429,Materials, Illinois,
PH,2015,222.0022,3003.35,236.4896,14136373,11965809,4428930,8639255,6293364,9496922,74.85350708,52.83764379,Industrials, Ohio,
PAYX,2015,182.225,710.475,199.525,5019703,3826209,596747,1281128,1279780,1803051,53.45647687,2.003416705,Information Technology, New York,
PNR,2015,8.88,1468.1,183.28,5214401.5,4544416,812518.5,3102512,2077707,3761074.5,63.94189304,5.232544475,Industrials, UK,
PBCT,2015,64.96,353.54,67.5,1937391,1442091.5,332769.5,1246236.5,1009283.5,1801454,21.85338787,0.103950104,Financials, Connecticut,
